datetime,Electricity:Facility_None(kWh),DistrictCooling:Facility_None(kWh),Electricity:Facility_None(kWh)
2017-05-16T05:30:00-05:00,0.0,0.0,0.0
2017-05-16T05:40:00-05:00,0.0,0.0,0.0
2017-05-16T05:50:00-05:00,0.0,0.0,0.0
2017-05-16T06:00:00-05:00,0.0,0.0,0.0
2017-05-16T06:10:00-05:00,0.0,0.0,0.0
2017-05-16T06:20:00-05:00,0.0,0.0,0.0
2017-05-16T06:30:00-05:00,0.0,0.0,0.0
2017-05-16T06:40:00-05:00,0.0,0.0,0.0
2017-05-16T06:50:00-05:00,0.0,0.0,0.0
2017-05-16T07:00:00-05:00,0.0,0.0,0.0
2017-05-16T07:10:00-05:00,0.0,0.0,0.0
2017-05-16T07:20:00-05:00,0.0,0.0,0.0
2017-05-16T07:30:00-05:00,0.0,0.0,0.0
2017-05-16T07:40:00-05:00,0.0,0.0,0.0
2017-05-16T07:50:00-05:00,0.0,0.0,0.0
2017-05-16T08:00:00-05:00,0.0,0.0,0.0
2017-05-16T08:10:00-05:00,0.0,0.0,0.0
2017-05-16T08:20:00-05:00,0.0,0.0,0.0
2017-05-16T08:30:00-05:00,0.0,0.0,0.0
2017-05-16T08:40:00-05:00,0.0,0.0,0.0
2017-05-16T08:50:00-05:00,0.0,0.0,0.0
2017-05-16T09:00:00-05:00,1.104206475125,14.990353800814272,1.104206475125
2017-05-16T09:10:00-05:00,1.104206475125,8.958215562804739,1.104206475125
2017-05-16T09:20:00-05:00,1.104206475125,9.014984916422568,1.104206475125
2017-05-16T09:30:00-05:00,1.104206475125,7.555433844958443,1.104206475125
2017-05-16T09:40:00-05:00,1.104206475125,7.1124395118951815,1.104206475125
2017-05-16T09:50:00-05:00,1.104206475125,6.595827194250942,1.104206475125
2017-05-16T10:00:00-05:00,1.104206475125,6.221554405536626,1.104206475125
2017-05-16T10:10:00-05:00,1.104206475125,6.005569985498757,1.104206475125
2017-05-16T10:20:00-05:00,1.104206475125,5.874838268042661,1.104206475125
2017-05-16T10:30:00-05:00,1.104206475125,5.792158482494163,1.104206475125
2017-05-16T10:40:00-05:00,1.104206475125,5.739532583338302,1.104206475125
2017-05-16T10:50:00-05:00,1.104206475125,5.697383544134426,1.104206475125
2017-05-16T11:00:00-05:00,1.104206475125,5.659270499156549,1.104206475125
2017-05-16T11:10:00-05:00,1.104206475125,5.6225155605156765,1.104206475125
2017-05-16T11:20:00-05:00,1.104206475125,5.587061402160762,1.104206475125
2017-05-16T11:30:00-05:00,1.104206475125,5.548690783670185,1.104206475125
2017-05-16T11:40:00-05:00,1.104206475125,5.507893200371584,1.104206475125
2017-05-16T11:50:00-05:00,1.104206475125,5.46765266854167,1.104206475125
2017-05-16T12:00:00-05:00,1.104206475125,5.420183094584802,1.104206475125
2017-05-16T12:10:00-05:00,1.104206475125,5.371656009458058,1.104206475125
2017-05-16T12:20:00-05:00,1.104206475125,5.3247433769132995,1.104206475125
2017-05-16T12:30:00-05:00,1.104206475125,5.283582508810216,1.104206475125
2017-05-16T12:40:00-05:00,1.104206475125,5.249211438570656,1.104206475125
2017-05-16T12:50:00-05:00,1.104206475125,5.223091264910617,1.104206475125
2017-05-16T13:00:00-05:00,1.104206475125,5.202743115522546,1.104206475125
2017-05-16T13:10:00-05:00,1.104206475125,5.197708526929001,1.104206475125
2017-05-16T13:20:00-05:00,1.104206475125,5.2064447863387935,1.104206475125
2017-05-16T13:30:00-05:00,1.104206475125,5.226447975283761,1.104206475125
2017-05-16T13:40:00-05:00,1.104206475125,5.254608248288652,1.104206475125
2017-05-16T13:50:00-05:00,1.104206475125,5.288438675859786,1.104206475125
2017-05-16T14:00:00-05:00,1.104206475125,5.34083455375192,1.104206475125
2017-05-16T14:10:00-05:00,1.104206475125,5.3968209485964325,1.104206475125
2017-05-16T14:20:00-05:00,1.104206475125,5.45557525154619,1.104206475125
2017-05-16T14:30:00-05:00,1.104206475125,5.512921801849649,1.104206475125
2017-05-16T14:40:00-05:00,1.104206475125,5.566189731191729,1.104206475125
2017-05-16T14:50:00-05:00,1.104206475125,5.613859955006175,1.104206475125
2017-05-16T15:00:00-05:00,1.104206475125,5.689775772908375,1.104206475125
2017-05-16T15:10:00-05:00,1.104206475125,5.7499171364859905,1.104206475125
2017-05-16T15:20:00-05:00,1.104206475125,5.7933823230593084,1.104206475125
2017-05-16T15:30:00-05:00,1.104206475125,5.821946545004096,1.104206475125
2017-05-16T15:40:00-05:00,1.104206475125,5.837338535363501,1.104206475125
2017-05-16T15:50:00-05:00,1.104206475125,5.844063510436543,1.104206475125
2017-05-16T16:00:00-05:00,1.104206475125,5.817219749091079,1.104206475125
2017-05-16T16:10:00-05:00,1.104206475125,5.789899459172298,1.104206475125
2017-05-16T16:20:00-05:00,1.104206475125,5.762802768944294,1.104206475125
2017-05-16T16:30:00-05:00,1.104206475125,5.729087357814406,1.104206475125
2017-05-16T16:40:00-05:00,1.104206475125,5.686206574548959,1.104206475125
2017-05-16T16:50:00-05:00,1.104206475125,5.633023605806808,1.104206475125
2017-05-16T17:00:00-05:00,1.104206475125,5.551086748012468,1.104206475125
2017-05-16T17:10:00-05:00,1.104206475125,5.45821595371797,1.104206475125
2017-05-16T17:20:00-05:00,1.104206475125,5.336625013350834,1.104206475125
2017-05-16T17:30:00-05:00,1.104206475125,5.212118429543633,1.104206475125
2017-05-16T17:40:00-05:00,1.104206475125,5.06352188627811,1.104206475125
2017-05-16T17:50:00-05:00,1.104206475125,4.889720435709982,1.104206475125
2017-05-16T18:00:00-05:00,0.0,0.0,0.0
2017-05-16T18:10:00-05:00,0.0,0.0,0.0
2017-05-16T18:20:00-05:00,0.0,0.0,0.0
2017-05-16T18:30:00-05:00,0.0,0.0,0.0
2017-05-16T18:40:00-05:00,0.0,0.0,0.0
2017-05-16T18:50:00-05:00,0.0,0.0,0.0
2017-05-16T19:00:00-05:00,0.0,0.0,0.0
2017-05-16T19:10:00-05:00,0.0,0.0,0.0
2017-05-16T19:20:00-05:00,0.0,0.0,0.0
2017-05-16T19:30:00-05:00,0.0,0.0,0.0
2017-05-16T19:40:00-05:00,0.0,0.0,0.0
2017-05-16T19:50:00-05:00,0.0,0.0,0.0
2017-05-16T20:00:00-05:00,0.0,0.0,0.0
2017-05-16T20:10:00-05:00,0.0,0.0,0.0
2017-05-16T20:20:00-05:00,0.0,0.0,0.0
2017-05-16T20:30:00-05:00,0.0,0.0,0.0
2017-05-16T20:40:00-05:00,0.0,0.0,0.0
2017-05-16T20:50:00-05:00,0.0,0.0,0.0
2017-05-16T21:00:00-05:00,0.0,0.0,0.0
2017-05-16T21:10:00-05:00,0.0,0.0,0.0
2017-05-16T21:20:00-05:00,0.0,0.0,0.0
2017-05-16T21:30:00-05:00,0.0,0.0,0.0
2017-05-16T21:40:00-05:00,0.0,0.0,0.0
2017-05-16T21:50:00-05:00,0.0,0.0,0.0
2017-05-16T22:00:00-05:00,0.0,0.0,0.0
2017-05-16T22:10:00-05:00,0.0,0.0,0.0
2017-05-16T22:20:00-05:00,0.0,0.0,0.0
2017-05-16T22:30:00-05:00,0.0,0.0,0.0
2017-05-16T22:40:00-05:00,0.0,0.0,0.0
2017-05-16T22:50:00-05:00,0.0,0.0,0.0
2017-05-16T23:00:00-05:00,0.0,0.0,0.0
2017-05-16T23:10:00-05:00,0.0,0.0,0.0
2017-05-16T23:20:00-05:00,0.0,0.0,0.0
2017-05-16T23:30:00-05:00,0.0,0.0,0.0
2017-05-16T23:40:00-05:00,0.0,0.0,0.0
2017-05-16T23:50:00-05:00,0.0,0.0,0.0
2017-05-17T00:00:00-05:00,0.0,0.0,0.0
2017-05-17T00:10:00-05:00,0.0,0.0,0.0
2017-05-17T00:20:00-05:00,0.0,0.0,0.0
2017-05-17T00:30:00-05:00,0.0,0.0,0.0
2017-05-17T00:40:00-05:00,0.0,0.0,0.0
2017-05-17T00:50:00-05:00,0.0,0.0,0.0
2017-05-17T01:00:00-05:00,0.0,0.0,0.0
2017-05-17T01:10:00-05:00,0.0,0.0,0.0
2017-05-17T01:20:00-05:00,0.0,0.0,0.0
2017-05-17T01:30:00-05:00,0.0,0.0,0.0
2017-05-17T01:40:00-05:00,0.0,0.0,0.0
2017-05-17T01:50:00-05:00,0.0,0.0,0.0
2017-05-17T02:00:00-05:00,0.0,0.0,0.0
2017-05-17T02:10:00-05:00,0.0,0.0,0.0
2017-05-17T02:20:00-05:00,0.0,0.0,0.0
2017-05-17T02:30:00-05:00,0.0,0.0,0.0
2017-05-17T02:40:00-05:00,0.0,0.0,0.0
2017-05-17T02:50:00-05:00,0.0,0.0,0.0
2017-05-17T03:00:00-05:00,0.0,0.0,0.0
2017-05-17T03:10:00-05:00,0.0,0.0,0.0
2017-05-17T03:20:00-05:00,0.0,0.0,0.0
2017-05-17T03:30:00-05:00,0.0,0.0,0.0
2017-05-17T03:40:00-05:00,0.0,0.0,0.0
2017-05-17T03:50:00-05:00,0.0,0.0,0.0
2017-05-17T04:00:00-05:00,0.0,0.0,0.0
2017-05-17T04:10:00-05:00,0.0,0.0,0.0
2017-05-17T04:20:00-05:00,0.0,0.0,0.0
2017-05-17T04:30:00-05:00,0.0,0.0,0.0
2017-05-17T04:40:00-05:00,0.0,0.0,0.0
2017-05-17T04:50:00-05:00,0.0,0.0,0.0
2017-05-17T05:00:00-05:00,0.0,0.0,0.0
2017-05-17T05:10:00-05:00,0.0,0.0,0.0
2017-05-17T05:20:00-05:00,0.0,0.0,0.0
2017-05-17T05:30:00-05:00,0.0,0.0,0.0
2017-05-17T05:40:00-05:00,0.0,0.0,0.0
2017-05-17T05:50:00-05:00,0.0,0.0,0.0
2017-05-17T06:00:00-05:00,0.0,0.0,0.0
2017-05-17T06:10:00-05:00,0.0,0.0,0.0
2017-05-17T06:20:00-05:00,0.0,0.0,0.0
2017-05-17T06:30:00-05:00,0.0,0.0,0.0
2017-05-17T06:40:00-05:00,0.0,0.0,0.0
2017-05-17T06:50:00-05:00,0.0,0.0,0.0
2017-05-17T07:00:00-05:00,0.0,0.0,0.0
2017-05-17T07:10:00-05:00,0.0,0.0,0.0
2017-05-17T07:20:00-05:00,0.0,0.0,0.0
2017-05-17T07:30:00-05:00,0.0,0.0,0.0
2017-05-17T07:40:00-05:00,0.0,0.0,0.0
2017-05-17T07:50:00-05:00,0.0,0.0,0.0
2017-05-17T08:00:00-05:00,0.0,0.0,0.0
2017-05-17T08:10:00-05:00,0.0,0.0,0.0
2017-05-17T08:20:00-05:00,0.0,0.0,0.0
2017-05-17T08:30:00-05:00,0.0,0.0,0.0
2017-05-17T08:40:00-05:00,0.0,0.0,0.0
2017-05-17T08:50:00-05:00,0.0,0.0,0.0
2017-05-17T09:00:00-05:00,1.104206475125,13.692390312795228,1.104206475125
2017-05-17T09:10:00-05:00,1.104206475125,8.464818176405034,1.104206475125
2017-05-17T09:20:00-05:00,1.104206475125,8.66633885141965,1.104206475125
2017-05-17T09:30:00-05:00,1.104206475125,7.457858004301569,1.104206475125
2017-05-17T09:40:00-05:00,1.104206475125,7.228964309658147,1.104206475125
2017-05-17T09:50:00-05:00,1.104206475125,6.950457397586288,1.104206475125
2017-05-17T10:00:00-05:00,1.104206475125,6.611687166842433,1.104206475125
2017-05-17T10:10:00-05:00,1.104206475125,6.401979503951495,1.104206475125
2017-05-17T10:20:00-05:00,1.104206475125,6.282811506395782,1.104206475125
2017-05-17T10:30:00-05:00,1.104206475125,6.207127887115415,1.104206475125
2017-05-17T10:40:00-05:00,1.104206475125,6.152074805690524,1.104206475125
2017-05-17T10:50:00-05:00,1.104206475125,6.107477949656083,1.104206475125
2017-05-17T11:00:00-05:00,1.104206475125,6.051871494607582,1.104206475125
2017-05-17T11:10:00-05:00,1.104206475125,5.994786687656706,1.104206475125
2017-05-17T11:20:00-05:00,1.104206475125,5.936216048978856,1.104206475125
2017-05-17T11:30:00-05:00,1.104206475125,5.872689948078475,1.104206475125
2017-05-17T11:40:00-05:00,1.104206475125,5.804243700030013,1.104206475125
2017-05-17T11:50:00-05:00,1.104206475125,5.7345822054094295,1.104206475125
2017-05-17T12:00:00-05:00,1.104206475125,5.673983605806078,1.104206475125
2017-05-17T12:10:00-05:00,1.104206475125,5.619406475223682,1.104206475125
2017-05-17T12:20:00-05:00,1.104206475125,5.580751960525261,1.104206475125
2017-05-17T12:30:00-05:00,1.104206475125,5.566164457206934,1.104206475125
2017-05-17T12:40:00-05:00,1.104206475125,5.570633283243414,1.104206475125
2017-05-17T12:50:00-05:00,1.104206475125,5.592908807971112,1.104206475125
2017-05-17T13:00:00-05:00,1.104206475125,5.644411515658936,1.104206475125
2017-05-17T13:10:00-05:00,1.104206475125,5.707307375953338,1.104206475125
2017-05-17T13:20:00-05:00,1.104206475125,5.776379089622455,1.104206475125
2017-05-17T13:30:00-05:00,1.104206475125,5.84263314609311,1.104206475125
2017-05-17T13:40:00-05:00,1.104206475125,5.90618625719488,1.104206475125
2017-05-17T13:50:00-05:00,1.104206475125,5.965703817966993,1.104206475125
2017-05-17T14:00:00-05:00,1.104206475125,6.001658446225568,1.104206475125
2017-05-17T14:10:00-05:00,1.104206475125,6.032594980645094,1.104206475125
2017-05-17T14:20:00-05:00,1.104206475125,6.059530372987776,1.104206475125
2017-05-17T14:30:00-05:00,1.104206475125,6.086215114629528,1.104206475125
2017-05-17T14:40:00-05:00,1.104206475125,6.112920014189815,1.104206475125
2017-05-17T14:50:00-05:00,1.104206475125,6.139871557261295,1.104206475125
2017-05-17T15:00:00-05:00,1.104206475125,6.185625816734419,1.104206475125
2017-05-17T15:10:00-05:00,1.104206475125,6.21832016703878,1.104206475125
2017-05-17T15:20:00-05:00,1.104206475125,6.235754891139061,1.104206475125
2017-05-17T15:30:00-05:00,1.104206475125,6.23973823651015,1.104206475125
2017-05-17T15:40:00-05:00,1.104206475125,6.233611448797084,1.104206475125
2017-05-17T15:50:00-05:00,1.104206475125,6.222483763982119,1.104206475125
2017-05-17T16:00:00-05:00,1.104206475125,6.16881214552159,1.104206475125
2017-05-17T16:10:00-05:00,1.104206475125,6.111368199176841,1.104206475125
2017-05-17T16:20:00-05:00,1.104206475125,6.049809411705436,1.104206475125
2017-05-17T16:30:00-05:00,1.104206475125,5.9758998456258245,1.104206475125
2017-05-17T16:40:00-05:00,1.104206475125,5.8820408904182,1.104206475125
2017-05-17T16:50:00-05:00,1.104206475125,5.769003136578131,1.104206475125
2017-05-17T17:00:00-05:00,1.104206475125,5.671951102501862,1.104206475125
2017-05-17T17:10:00-05:00,1.104206475125,5.563538358523155,1.104206475125
2017-05-17T17:20:00-05:00,1.104206475125,5.446068615506711,1.104206475125
2017-05-17T17:30:00-05:00,1.104206475125,5.310441677030961,1.104206475125
2017-05-17T17:40:00-05:00,1.104206475125,5.1203841646803685,1.104206475125
2017-05-17T17:50:00-05:00,1.104206475125,4.9317302496915,1.104206475125
2017-05-17T18:00:00-05:00,0.0,0.0,0.0
2017-05-17T18:10:00-05:00,0.0,0.0,0.0
2017-05-17T18:20:00-05:00,0.0,0.0,0.0
2017-05-17T18:30:00-05:00,0.0,0.0,0.0
2017-05-17T18:40:00-05:00,0.0,0.0,0.0
2017-05-17T18:50:00-05:00,0.0,0.0,0.0
2017-05-17T19:00:00-05:00,0.0,0.0,0.0
2017-05-17T19:10:00-05:00,0.0,0.0,0.0
2017-05-17T19:20:00-05:00,0.0,0.0,0.0
2017-05-17T19:30:00-05:00,0.0,0.0,0.0
2017-05-17T19:40:00-05:00,0.0,0.0,0.0
2017-05-17T19:50:00-05:00,0.0,0.0,0.0
2017-05-17T20:00:00-05:00,0.0,0.0,0.0
2017-05-17T20:10:00-05:00,0.0,0.0,0.0
2017-05-17T20:20:00-05:00,0.0,0.0,0.0
2017-05-17T20:30:00-05:00,0.0,0.0,0.0
2017-05-17T20:40:00-05:00,0.0,0.0,0.0
2017-05-17T20:50:00-05:00,0.0,0.0,0.0
2017-05-17T21:00:00-05:00,0.0,0.0,0.0
2017-05-17T21:10:00-05:00,0.0,0.0,0.0
2017-05-17T21:20:00-05:00,0.0,0.0,0.0
2017-05-17T21:30:00-05:00,0.0,0.0,0.0
2017-05-17T21:40:00-05:00,0.0,0.0,0.0
2017-05-17T21:50:00-05:00,0.0,0.0,0.0
2017-05-17T22:00:00-05:00,0.0,0.0,0.0
2017-05-17T22:10:00-05:00,0.0,0.0,0.0
2017-05-17T22:20:00-05:00,0.0,0.0,0.0
2017-05-17T22:30:00-05:00,0.0,0.0,0.0
2017-05-17T22:40:00-05:00,0.0,0.0,0.0
2017-05-17T22:50:00-05:00,0.0,0.0,0.0
2017-05-17T23:00:00-05:00,0.0,0.0,0.0
2017-05-17T23:10:00-05:00,0.0,0.0,0.0
2017-05-17T23:20:00-05:00,0.0,0.0,0.0
2017-05-17T23:30:00-05:00,0.0,0.0,0.0
2017-05-17T23:40:00-05:00,0.0,0.0,0.0
2017-05-17T23:50:00-05:00,0.0,0.0,0.0
2017-05-18T00:00:00-05:00,0.0,0.0,0.0
2017-05-18T00:10:00-05:00,0.0,0.0,0.0
2017-05-18T00:20:00-05:00,0.0,0.0,0.0
2017-05-18T00:30:00-05:00,0.0,0.0,0.0
2017-05-18T00:40:00-05:00,0.0,0.0,0.0
2017-05-18T00:50:00-05:00,0.0,0.0,0.0
2017-05-18T01:00:00-05:00,0.0,0.0,0.0
2017-05-18T01:10:00-05:00,0.0,0.0,0.0
2017-05-18T01:20:00-05:00,0.0,0.0,0.0
2017-05-18T01:30:00-05:00,0.0,0.0,0.0
2017-05-18T01:40:00-05:00,0.0,0.0,0.0
2017-05-18T01:50:00-05:00,0.0,0.0,0.0
2017-05-18T02:00:00-05:00,0.0,0.0,0.0
2017-05-18T02:10:00-05:00,0.0,0.0,0.0
2017-05-18T02:20:00-05:00,0.0,0.0,0.0
2017-05-18T02:30:00-05:00,0.0,0.0,0.0
2017-05-18T02:40:00-05:00,0.0,0.0,0.0
2017-05-18T02:50:00-05:00,0.0,0.0,0.0
2017-05-18T03:00:00-05:00,0.0,0.0,0.0
2017-05-18T03:10:00-05:00,0.0,0.0,0.0
2017-05-18T03:20:00-05:00,0.0,0.0,0.0
2017-05-18T03:30:00-05:00,0.0,0.0,0.0
2017-05-18T03:40:00-05:00,0.0,0.0,0.0
2017-05-18T03:50:00-05:00,0.0,0.0,0.0
2017-05-18T04:00:00-05:00,0.0,0.0,0.0
2017-05-18T04:10:00-05:00,0.0,0.0,0.0
2017-05-18T04:20:00-05:00,0.0,0.0,0.0
2017-05-18T04:30:00-05:00,0.0,0.0,0.0
2017-05-18T04:40:00-05:00,0.0,0.0,0.0
2017-05-18T04:50:00-05:00,0.0,0.0,0.0
2017-05-18T05:00:00-05:00,0.0,0.0,0.0
2017-05-18T05:10:00-05:00,0.0,0.0,0.0
2017-05-18T05:20:00-05:00,0.0,0.0,0.0
2017-05-18T05:30:00-05:00,0.0,0.0,0.0
2017-05-18T05:40:00-05:00,0.0,0.0,0.0
2017-05-18T05:50:00-05:00,0.0,0.0,0.0
2017-05-18T06:00:00-05:00,0.0,0.0,0.0
2017-05-18T06:10:00-05:00,0.0,0.0,0.0
2017-05-18T06:20:00-05:00,0.0,0.0,0.0
2017-05-18T06:30:00-05:00,0.0,0.0,0.0
2017-05-18T06:40:00-05:00,0.0,0.0,0.0
2017-05-18T06:50:00-05:00,0.0,0.0,0.0
2017-05-18T07:00:00-05:00,0.0,0.0,0.0
2017-05-18T07:10:00-05:00,0.0,0.0,0.0
2017-05-18T07:20:00-05:00,0.0,0.0,0.0
2017-05-18T07:30:00-05:00,0.0,0.0,0.0
2017-05-18T07:40:00-05:00,0.0,0.0,0.0
2017-05-18T07:50:00-05:00,0.0,0.0,0.0
2017-05-18T08:00:00-05:00,0.0,0.0,0.0
2017-05-18T08:10:00-05:00,0.0,0.0,0.0
2017-05-18T08:20:00-05:00,0.0,0.0,0.0
2017-05-18T08:30:00-05:00,0.0,0.0,0.0
2017-05-18T08:40:00-05:00,0.0,0.0,0.0
2017-05-18T08:50:00-05:00,0.0,0.0,0.0
2017-05-18T09:00:00-05:00,1.104206475125,14.788769896138307,1.104206475125
2017-05-18T09:10:00-05:00,1.104206475125,8.942578862236303,1.104206475125
2017-05-18T09:20:00-05:00,1.104206475125,8.99003875899525,1.104206475125
2017-05-18T09:30:00-05:00,1.104206475125,7.489627246035702,1.104206475125
2017-05-18T09:40:00-05:00,1.104206475125,7.045585714539839,1.104206475125
2017-05-18T09:50:00-05:00,1.104206475125,6.5561427806434995,1.104206475125
2017-05-18T10:00:00-05:00,1.104206475125,6.250465374243172,1.104206475125
2017-05-18T10:10:00-05:00,1.104206475125,6.105406557475271,1.104206475125
2017-05-18T10:20:00-05:00,1.104206475125,6.0530053194548765,1.104206475125
2017-05-18T10:30:00-05:00,1.104206475125,6.05239766402573,1.104206475125
2017-05-18T10:40:00-05:00,1.104206475125,6.0832917202346355,1.104206475125
2017-05-18T10:50:00-05:00,1.104206475125,6.134490518474166,1.104206475125
2017-05-18T11:00:00-05:00,1.104206475125,6.176568102357454,1.104206475125
2017-05-18T11:10:00-05:00,1.104206475125,6.206050537979031,1.104206475125
2017-05-18T11:20:00-05:00,1.104206475125,6.215540347832761,1.104206475125
2017-05-18T11:30:00-05:00,1.104206475125,6.202887536123833,1.104206475125
2017-05-18T11:40:00-05:00,1.104206475125,6.169934209667053,1.104206475125
2017-05-18T11:50:00-05:00,1.104206475125,6.123333200862273,1.104206475125
2017-05-18T12:00:00-05:00,1.104206475125,6.072607363241152,1.104206475125
2017-05-18T12:10:00-05:00,1.104206475125,6.023090207056774,1.104206475125
2017-05-18T12:20:00-05:00,1.104206475125,5.983089886585015,1.104206475125
2017-05-18T12:30:00-05:00,1.104206475125,5.9622623000922035,1.104206475125
2017-05-18T12:40:00-05:00,1.104206475125,5.962421551954713,1.104206475125
2017-05-18T12:50:00-05:00,1.104206475125,5.988623584761811,1.104206475125
2017-05-18T13:00:00-05:00,1.104206475125,6.037320665172574,1.104206475125
2017-05-18T13:10:00-05:00,1.104206475125,6.091281170123585,1.104206475125
2017-05-18T13:20:00-05:00,1.104206475125,6.146184131900102,1.104206475125
2017-05-18T13:30:00-05:00,1.104206475125,6.193894167206493,1.104206475125
2017-05-18T13:40:00-05:00,1.104206475125,6.224319223200359,1.104206475125
2017-05-18T13:50:00-05:00,1.104206475125,6.254121067375131,1.104206475125
2017-05-18T14:00:00-05:00,1.104206475125,6.267421188052381,1.104206475125
2017-05-18T14:10:00-05:00,1.104206475125,6.279766880177504,1.104206475125
2017-05-18T14:20:00-05:00,1.104206475125,6.292442518421908,1.104206475125
2017-05-18T14:30:00-05:00,1.104206475125,6.305305500441319,1.104206475125
2017-05-18T14:40:00-05:00,1.104206475125,6.319498426463612,1.104206475125
2017-05-18T14:50:00-05:00,1.104206475125,6.332551509790839,1.104206475125
2017-05-18T15:00:00-05:00,1.104206475125,6.317474824015137,1.104206475125
2017-05-18T15:10:00-05:00,1.104206475125,6.2932921031164195,1.104206475125
2017-05-18T15:20:00-05:00,1.104206475125,6.255979621297956,1.104206475125
2017-05-18T15:30:00-05:00,1.104206475125,6.204971317479295,1.104206475125
2017-05-18T15:40:00-05:00,1.104206475125,6.141690964075971,1.104206475125
2017-05-18T15:50:00-05:00,1.104206475125,6.068956714462359,1.104206475125
2017-05-18T16:00:00-05:00,1.104206475125,6.022748667022145,1.104206475125
2017-05-18T16:10:00-05:00,1.104206475125,5.97249391174875,1.104206475125
2017-05-18T16:20:00-05:00,1.104206475125,5.915635688188656,1.104206475125
2017-05-18T16:30:00-05:00,1.104206475125,5.837628319680147,1.104206475125
2017-05-18T16:40:00-05:00,1.104206475125,5.7342132718433225,1.104206475125
2017-05-18T16:50:00-05:00,1.104206475125,5.607291871866511,1.104206475125
2017-05-18T17:00:00-05:00,1.104206475125,5.4684701956052155,1.104206475125
2017-05-18T17:10:00-05:00,1.104206475125,5.318955881954776,1.104206475125
2017-05-18T17:20:00-05:00,1.104206475125,5.153141375876446,1.104206475125
2017-05-18T17:30:00-05:00,1.104206475125,4.976727601663867,1.104206475125
2017-05-18T17:40:00-05:00,1.104206475125,4.756716521698045,1.104206475125
2017-05-18T17:50:00-05:00,1.104206475125,4.57603471805376,1.104206475125
2017-05-18T18:00:00-05:00,0.0,0.0,0.0
2017-05-18T18:10:00-05:00,0.0,0.0,0.0
2017-05-18T18:20:00-05:00,0.0,0.0,0.0
2017-05-18T18:30:00-05:00,0.0,0.0,0.0
2017-05-18T18:40:00-05:00,0.0,0.0,0.0
2017-05-18T18:50:00-05:00,0.0,0.0,0.0
2017-05-18T19:00:00-05:00,0.0,0.0,0.0
2017-05-18T19:10:00-05:00,0.0,0.0,0.0
2017-05-18T19:20:00-05:00,0.0,0.0,0.0
2017-05-18T19:30:00-05:00,0.0,0.0,0.0
2017-05-18T19:40:00-05:00,0.0,0.0,0.0
2017-05-18T19:50:00-05:00,0.0,0.0,0.0
2017-05-18T20:00:00-05:00,0.0,0.0,0.0
2017-05-18T20:10:00-05:00,0.0,0.0,0.0
2017-05-18T20:20:00-05:00,0.0,0.0,0.0
2017-05-18T20:30:00-05:00,0.0,0.0,0.0
2017-05-18T20:40:00-05:00,0.0,0.0,0.0
2017-05-18T20:50:00-05:00,0.0,0.0,0.0
2017-05-18T21:00:00-05:00,0.0,0.0,0.0
2017-05-18T21:10:00-05:00,0.0,0.0,0.0
2017-05-18T21:20:00-05:00,0.0,0.0,0.0
2017-05-18T21:30:00-05:00,0.0,0.0,0.0
2017-05-18T21:40:00-05:00,0.0,0.0,0.0
2017-05-18T21:50:00-05:00,0.0,0.0,0.0
2017-05-18T22:00:00-05:00,0.0,0.0,0.0
2017-05-18T22:10:00-05:00,0.0,0.0,0.0
2017-05-18T22:20:00-05:00,0.0,0.0,0.0
2017-05-18T22:30:00-05:00,0.0,0.0,0.0
2017-05-18T22:40:00-05:00,0.0,0.0,0.0
2017-05-18T22:50:00-05:00,0.0,0.0,0.0
2017-05-18T23:00:00-05:00,0.0,0.0,0.0
2017-05-18T23:10:00-05:00,0.0,0.0,0.0
2017-05-18T23:20:00-05:00,0.0,0.0,0.0
2017-05-18T23:30:00-05:00,0.0,0.0,0.0
2017-05-18T23:40:00-05:00,0.0,0.0,0.0
2017-05-18T23:50:00-05:00,0.0,0.0,0.0
2017-05-19T00:00:00-05:00,0.0,0.0,0.0
2017-05-19T00:10:00-05:00,0.0,0.0,0.0
2017-05-19T00:20:00-05:00,0.0,0.0,0.0
2017-05-19T00:30:00-05:00,0.0,0.0,0.0
2017-05-19T00:40:00-05:00,0.0,0.0,0.0
2017-05-19T00:50:00-05:00,0.0,0.0,0.0
2017-05-19T01:00:00-05:00,0.0,0.0,0.0
2017-05-19T01:10:00-05:00,0.0,0.0,0.0
2017-05-19T01:20:00-05:00,0.0,0.0,0.0
2017-05-19T01:30:00-05:00,0.0,0.0,0.0
2017-05-19T01:40:00-05:00,0.0,0.0,0.0
2017-05-19T01:50:00-05:00,0.0,0.0,0.0
2017-05-19T02:00:00-05:00,0.0,0.0,0.0
2017-05-19T02:10:00-05:00,0.0,0.0,0.0
2017-05-19T02:20:00-05:00,0.0,0.0,0.0
2017-05-19T02:30:00-05:00,0.0,0.0,0.0
2017-05-19T02:40:00-05:00,0.0,0.0,0.0
2017-05-19T02:50:00-05:00,0.0,0.0,0.0
2017-05-19T03:00:00-05:00,0.0,0.0,0.0
2017-05-19T03:10:00-05:00,0.0,0.0,0.0
2017-05-19T03:20:00-05:00,0.0,0.0,0.0
2017-05-19T03:30:00-05:00,0.0,0.0,0.0
2017-05-19T03:40:00-05:00,0.0,0.0,0.0
2017-05-19T03:50:00-05:00,0.0,0.0,0.0
2017-05-19T04:00:00-05:00,0.0,0.0,0.0
